frame_idx,track_id,x1,y1,x2,y2,feet_x,feet_y,reliable
2320,237,437.7,213.3,608.1,879.9,501.7,814.9,1
2321,34,960.1,245.5,1128.3,780.7,1035.5,739.5,1
2321,221,641.2,151.8,985.7,1008.3,788.6,951.6,1
2321,180,1288.8,247.2,1657.6,1008.6,1476.3,951.2,1
2321,232,49.0,72.2,433.7,1050.2,170.0,1022.9,1
2321,225,491.9,212.2,725.0,955.4,589.3,895.7,1
2321,206,1801.3,277.7,1920.0,885.5,1860.7,885.5,0
2321,235,1084.9,248.8,1215.3,748.0,1141.4,723.8,1
2321,237,440.8,211.7,613.1,879.8,503.0,815.4,1
2322,34,960.3,247.8,1124.7,777.1,1034.3,737.3,1
2322,221,643.0,154.3,988.4,1007.7,788.1,950.0,1
2322,180,1277.7,244.6,1649.0,1006.0,1465.6,946.5,1
2322,232,50.8,76.8,438.2,1055.9,169.6,1018.5,1
2322,225,509.4,214.5,738.2,952.6,598.8,891.1,1
2322,206,1802.1,267.8,1920.0,886.5,1861.0,886.5,0
2322,235,1083.6,248.8,1217.2,748.1,1142.4,726.9,1
2322,237,442.6,210.3,616.9,880.3,504.9,820.4,1
2323,34,958.3,249.4,1119.6,774.0,1031.2,735.6,1
2323,221,645.3,153.5,991.4,1003.4,793.2,948.0,1
2323,180,1267.2,244.2,1640.4,1005.7,1458.8,945.0,1
2323,232,58.2,79.5,438.6,1033.7,172.7,1010.4,1
2323,225,520.4,214.6,745.9,947.2,612.0,890.8,1
2323,206,1803.4,268.3,1920.0,887.0,1861.7,887.0,0
2323,235,1084.2,249.1,1220.0,747.4,1145.4,725.9,1
2323,237,443.9,209.3,619.3,876.9,506.6,816.8,1
2324,34,955.4,249.2,1115.1,772.5,1026.2,738.4,1
2324,221,646.5,153.7,992.5,997.3,792.1,943.6,1
2324,180,1256.7,243.4,1630.8,1004.3,1451.7,944.4,1
2324,232,68.4,80.0,438.4,1000.5,168.9,1007.1,1
2324,225,527.9,215.2,751.7,944.8,619.2,891.6,1
2324,206,1805.7,257.5,1920.0,886.7,1862.8,886.7,0
2324,235,1084.2,249.1,1222.0,746.6,1145.7,723.4,1
2324,237,446.2,209.3,622.9,873.4,508.3,815.7,1
2325,34,948.9,245.4,1109.4,772.1,1020.4,741.7,1
2325,221,647.4,153.1,994.9,993.3,792.2,942.2,1
2325,180,1246.0,247.8,1619.3,1005.7,1445.6,945.1,1
2325,232,75.3,79.9,441.5,985.2,191.6,993.8,1
2325,225,535.0,217.2,758.0,944.7,617.4,897.9,1
2325,206,1806.7,254.8,1920.0,887.2,1863.4,887.2,0
2325,235,1085.1,249.2,1224.4,745.9,1145.1,721.8,1
2325,237,449.0,208.0,628.8,871.9,505.6,818.7,1
2326,34,944.9,244.2,1105.1,770.9,1013.6,742.6,1
2326,221,651.2,154.7,999.3,989.3,797.1,939.3,1
2326,180,1240.3,250.6,1612.4,1004.2,1440.4,946.5,1
2326,232,84.0,79.4,446.5,971.1,198.1,992.9,1
2326,225,540.3,218.7,763.2,944.3,618.8,898.1,1
2326,206,1808.4,240.9,1920.0,886.7,1864.2,886.7,0
2326,235,1084.0,249.3,1224.9,745.3,1143.3,720.6,1
2326,237,450.7,208.4,633.4,871.3,503.7,818.5,1
2327,34,945.8,245.6,1104.2,770.5,1006.7,743.2,1
2327,221,654.6,155.5,1004.8,988.7,800.1,938.3,1
2327,180,1234.6,251.6,1606.6,1003.0,1435.5,945.6,1
2327,232,93.0,79.7,450.9,956.2,221.2,980.8,1
2327,225,544.4,219.0,766.7,945.3,618.4,894.3,1
2327,206,1812.5,235.9,1920.0,885.8,1866.2,885.8,0
2327,235,1082.4,249.5,1225.0,745.0,1140.2,721.3,1
2327,237,452.1,210.1,637.3,871.0,505.4,813.8,1
2328,34,948.9,245.6,1104.6,768.8,999.8,743.8,1
2328,221,660.8,154.5,1013.2,987.3,804.6,937.1,1
2328,180,1227.5,250.7,1600.3,1002.0,1429.8,947.4,1
2328,232,98.6,80.9,455.4,951.0,220.8,978.3,1
2328,225,549.6,219.4,773.0,953.0,618.0,904.6,1
2328,206,1821.5,246.9,1920.0,882.2,1870.7,882.2,0
2328,235,1081.4,249.9,1225.4,744.8,1138.1,721.7,1
2328,237,452.1,211.1,641.0,875.0,502.3,819.2,1
2329,34,952.9,244.4,1104.8,765.1,994.4,742.0,1
2329,221,672.4,151.1,1026.6,984.5,809.8,930.9,1
2329,180,1218.0,248.7,1591.6,1001.7,1425.1,948.1,1
2329,232,105.2,82.7,460.7,945.8,234.5,971.7,1
2329,225,556.0,218.4,778.4,952.6,619.9,896.8,1
2329,206,1832.0,255.0,1920.0,880.8,1876.0,880.8,0
2329,235,1080.5,250.1,1225.6,744.2,1136.4,721.5,1
2329,237,451.5,209.2,644.4,876.0,500.3,822.4,1
2330,34,957.1,243.6,1105.2,763.2,992.8,740.4,1
2330,221,679.8,150.6,1035.1,982.6,814.9,925.6,1
2330,180,1210.5,246.1,1585.1,1000.4,1420.7,945.6,1
2330,232,110.8,84.1,468.7,952.2,244.6,970.9,1
2330,225,561.6,217.3,784.8,955.4,621.9,901.3,1
2330,235,1080.5,250.3,1226.5,744.0,1137.3,721.5,1
2330,237,452.2,210.2,648.0,876.9,508.0,824.3,1
2330,234,1871.4,286.5,1918.2,839.1,1894.8,839.1,0
2331,34,960.7,244.6,1104.9,764.5,992.0,740.8,1
2331,221,688.2,152.1,1044.1,981.6,823.7,920.1,1
2331,180,1204.9,244.3,1580.2,998.3,1416.2,941.5,1
2331,232,118.1,84.9,474.7,949.1,246.6,953.9,1
2331,225,566.9,216.9,788.8,953.5,632.6,892.4,1
2331,235,1079.6,250.1,1226.9,744.1,1137.7,722.3,1
2331,237,453.1,210.2,651.7,877.5,519.0,824.5,1
2331,234,1871.4,287.0,1918.0,826.4,1894.7,826.4,0
2332,34,963.6,246.7,1103.3,765.0,991.8,741.8,1
2332,221,696.7,154.0,1051.6,979.1,830.8,914.2,1
2332,180,1197.7,243.8,1574.4,996.7,1413.3,937.0,1
2332,232,126.7,85.6,480.8,944.1,256.0,950.5,1
2332,225,569.3,216.9,789.9,952.0,633.5,889.7,1
2332,235,1078.3,249.8,1226.9,744.2,1138.0,723.0,1
2332,237,455.5,211.1,656.0,876.5,525.8,823.1,1
2332,234,1872.3,286.4,1918.5,816.0,1895.4,816.0,0
2333,34,965.4,248.4,1100.4,764.3,991.1,743.0,1
2333,221,706.8,155.7,1059.6,976.2,838.3,913.4,1
2333,180,1190.4,241.5,1569.0,993.0,1410.2,934.7,1
2333,232,134.5,86.4,485.8,939.4,263.3,959.6,1
2333,225,574.6,217.8,792.2,947.5,639.8,884.3,1
2333,235,1080.3,249.6,1229.4,743.9,1139.6,721.1,1
2333,237,458.0,211.7,660.3,875.8,534.3,822.8,1
2333,234,1872.5,286.4,1918.6,811.9,1895.6,811.9,0
2334,34,966.4,249.4,1096.9,765.8,993.2,746.6,1
2334,221,717.9,157.4,1068.3,974.2,848.0,913.9,1
2334,180,1184.8,240.4,1564.6,988.3,1404.7,932.4,1
2334,232,141.4,88.2,489.7,936.6,274.6,952.4,1
2334,225,579.1,218.1,793.4,942.4,642.8,882.5,1
2334,235,1080.1,249.4,1230.0,744.0,1139.7,723.7,1
2334,237,461.2,211.1,665.6,876.0,540.7,823.2,1
2334,234,1872.5,285.1,1918.8,810.7,1895.6,810.7,0
2335,221,732.6,158.5,1078.6,971.0,862.7,913.5,1
2335,180,1179.7,239.2,1560.8,983.9,1404.8,930.5,1
2335,232,146.6,89.1,492.7,935.5,282.6,949.6,1
2335,225,582.5,218.7,793.7,938.2,651.1,883.0,1
2335,235,1079.8,249.1,1230.9,744.8,1140.0,727.3,1
2335,237,464.9,210.9,670.3,875.2,550.8,821.6,1
2335,234,1872.3,283.7,1919.0,810.4,1895.6,810.4,0
2336,221,744.0,156.6,1086.6,970.6,869.5,913.1,1
2336,180,1173.7,239.0,1556.2,980.4,1404.5,927.6,1
2336,232,154.7,92.1,496.6,933.5,290.4,944.4,1
2336,225,583.4,218.4,793.0,937.2,653.9,882.6,1
2336,235,1079.0,248.6,1231.3,745.0,1139.9,728.7,1
2336,237,470.2,211.9,676.8,877.7,559.9,825.5,1
2336,234,1872.2,282.5,1919.1,810.7,1895.6,810.7,0
2336,34,980.9,339.0,1085.0,758.7,1022.6,732.9,1
2337,221,753.6,155.9,1092.4,971.0,876.9,916.6,1
2337,180,1167.2,239.9,1550.2,976.9,1397.2,924.8,1
2337,232,162.8,97.1,500.1,932.2,298.4,937.7,1
2337,225,584.9,219.3,792.3,934.6,655.9,881.7,1
2337,235,1079.5,248.8,1232.3,744.8,1140.8,727.5,1
2337,237,476.6,214.8,682.6,878.3,565.8,825.8,1
2337,234,1872.1,284.8,1919.0,811.2,1895.5,811.2,0
2337,34,980.8,306.6,1089.9,759.3,1026.2,732.3,1
2338,221,761.3,154.4,1096.4,968.7,886.3,913.1,1
2338,180,1153.4,241.6,1538.4,975.9,1395.3,920.3,1
2338,232,169.2,100.2,503.8,933.5,309.2,926.1,1
2338,225,588.0,219.1,793.7,933.6,661.8,885.5,1
2338,235,1080.1,248.3,1233.4,744.7,1142.1,729.3,1
2338,237,484.2,216.1,689.2,875.6,572.1,821.5,1
2338,234,1872.1,285.7,1919.0,811.0,1895.5,811.0,0
2338,34,985.9,316.1,1090.7,759.5,1029.4,730.8,1
2339,221,767.0,154.6,1098.0,965.9,894.9,912.0,1
2339,180,1140.1,241.5,1526.1,974.4,1389.4,917.0,1
2339,232,175.6,102.0,509.8,938.4,317.1,926.1,1
2339,225,593.3,220.2,796.4,932.4,669.3,887.6,1
2339,235,1080.2,248.2,1233.9,744.2,1144.1,728.9,1
2339,237,495.0,218.7,699.3,875.9,584.5,818.1,1
2339,234,1872.3,289.2,1919.0,810.8,1895.6,810.8,0
2339,34,990.0,320.6,1091.9,759.6,1031.4,729.2,1
2340,221,770.9,154.6,1098.9,964.3,903.2,911.4,1
2340,180,1129.1,240.5,1514.9,972.7,1380.1,916.6,1
2340,232,182.6,105.3,514.8,940.0,320.0,921.2,1
2340,225,598.1,220.0,799.3,932.1,678.1,889.3,1
2340,235,1080.5,247.6,1234.6,744.3,1145.6,732.6,1
2340,237,504.0,218.8,705.9,871.0,595.3,814.1,1
2340,234,1872.5,291.7,1919.0,810.3,1895.8,810.3,0
2341,221,773.7,155.2,1099.2,964.3,913.6,909.8,1
2341,180,1118.5,238.8,1502.5,970.8,1376.5,916.7,1
2341,232,189.6,110.5,519.5,942.2,322.9,917.8,1
2341,225,601.8,219.7,801.7,930.2,686.9,884.9,1
2341,235,1080.8,246.9,1235.3,744.5,1147.1,733.2,1
2341,237,512.5,218.7,711.4,864.8,596.7,807.2,1
2341,234,1872.7,292.3,1919.2,809.7,1896.0,809.7,0
2342,221,775.6,155.8,1099.1,965.2,921.5,907.8,1
2342,180,1110.9,237.2,1494.2,971.8,1370.7,920.9,1
2342,232,196.5,115.1,524.1,942.5,327.1,913.9,1
2342,225,606.8,220.0,806.9,929.2,697.4,882.4,1
2342,235,1080.9,246.6,1235.7,744.8,1148.7,733.1,1
2342,237,520.5,220.6,717.2,864.6,611.3,808.4,1
2342,234,1872.7,290.2,1919.4,809.4,1896.1,809.4,0
2343,221,777.7,156.1,1098.7,964.2,926.9,908.0,1
2343,180,1105.1,236.1,1486.2,970.1,1362.7,919.7,1
2343,232,204.7,117.9,530.7,942.9,331.0,911.8,1
2343,225,611.6,220.3,812.1,924.9,705.7,879.2,1
2343,235,1081.5,246.4,1236.1,744.4,1150.0,732.8,1
2343,237,527.0,221.1,721.5,861.3,628.7,810.0,1
2343,234,1872.8,289.9,1919.5,808.7,1896.1,808.7,0
2344,221,780.2,156.4,1099.2,964.4,927.4,908.9,1
2344,180,1101.0,235.8,1480.5,970.8,1355.0,924.6,1
2344,232,212.4,118.4,537.5,942.1,333.4,910.1,1
2344,225,618.0,221.0,820.2,922.3,710.0,877.6,1
2344,235,1081.5,246.3,1236.4,744.8,1148.9,733.8,1
2344,237,531.3,223.1,724.5,861.1,621.6,812.3,1
2344,234,1872.6,286.1,1919.6,809.2,1896.1,809.2,0
2345,221,782.3,156.6,1099.5,964.8,927.8,908.4,1
2345,180,1099.1,235.4,1475.8,969.2,1345.2,921.2,1
2345,232,218.0,116.4,544.4,942.0,332.4,909.7,1
2345,225,622.3,222.0,827.5,920.7,713.3,876.5,1
2345,235,1082.0,245.5,1237.0,744.7,1149.3,732.1,1
2345,237,534.8,222.9,726.4,857.9,629.6,811.7,1
2345,234,1872.7,282.7,1919.9,809.2,1896.3,809.2,0
2346,221,784.3,155.6,1100.0,964.9,926.9,909.9,1
2346,180,1096.6,235.8,1471.8,970.7,1335.1,922.4,1
2346,232,222.0,115.5,549.9,941.2,331.4,908.7,1
2346,225,629.1,221.7,836.6,919.4,717.3,875.2,1
2346,235,1082.2,244.8,1237.3,744.7,1148.4,731.3,1
2346,237,537.9,220.0,729.2,855.9,631.4,805.5,1
2346,234,1872.8,284.5,1919.7,808.7,1896.3,808.7,0
2347,221,785.9,154.2,1100.5,965.5,927.4,909.4,1
2347,180,1097.0,235.8,1471.4,974.2,1331.1,925.0,1
2347,232,225.2,114.3,556.0,942.6,334.2,897.8,1
2347,225,632.4,222.5,841.9,918.8,719.6,874.9,1
2347,235,1082.3,244.4,1237.6,744.8,1148.6,731.0,1
2347,237,542.7,219.4,735.3,858.3,644.9,803.0,1
2347,234,1872.8,284.0,1919.8,808.7,1896.3,808.7,0
2348,221,787.2,152.7,1100.5,965.5,927.6,907.1,1
2348,180,1097.5,234.6,1469.3,973.5,1326.1,914.8,1
2348,232,229.2,114.7,562.6,944.4,338.4,888.3,1
2348,225,634.0,223.2,845.3,918.6,720.6,874.1,1
2348,235,1082.7,243.9,1237.9,744.6,1148.4,730.0,1
2348,237,547.4,218.1,741.8,860.3,648.6,804.0,1
2348,234,1872.9,282.0,1919.9,808.2,1896.4,808.2,0
2349,221,788.5,151.9,1100.3,965.0,927.6,905.0,1
2349,180,1099.1,233.4,1467.1,971.2,1320.6,909.0,1
2349,232,230.3,114.9,568.2,947.9,343.5,881.4,1
2349,225,634.3,224.1,847.6,918.6,722.1,873.1,1
2349,235,1082.8,243.4,1238.0,744.4,1147.6,730.5,1
2349,237,551.1,217.7,745.3,859.3,648.8,807.6,1
2349,234,1873.0,278.1,1920.0,808.0,1896.5,808.0,0
2350,221,789.6,151.6,1100.3,965.6,926.0,906.8,1
2350,180,1098.9,232.7,1463.2,970.2,1315.3,906.2,1
2350,232,234.7,116.0,575.6,948.1,348.2,877.4,1
2350,225,633.6,226.2,848.8,921.0,721.7,874.2,1
2350,235,1082.9,243.2,1237.8,744.0,1145.9,729.4,1
2350,237,555.5,214.9,750.4,859.6,649.1,809.0,1
2350,234,1873.3,278.4,1920.0,807.2,1896.6,807.2,0
2351,221,790.7,151.5,1100.2,965.5,923.7,905.9,1
2351,180,1099.4,232.5,1460.4,970.6,1309.9,907.5,1
2351,232,242.5,117.5,585.5,947.6,354.4,872.7,1
2351,225,632.3,224.8,849.9,921.4,722.8,872.7,1
2351,235,1082.9,243.0,1237.6,743.9,1146.1,730.3,1
2351,237,559.1,213.4,754.0,860.6,655.1,809.9,1
2351,234,1873.3,276.1,1920.0,806.9,1896.6,806.9,0
2352,221,791.5,151.7,1099.9,965.0,922.0,907.3,1
2352,180,1099.7,232.8,1457.3,971.1,1308.0,908.7,1
2352,232,252.5,118.1,597.4,949.4,359.0,871.1,1
2352,225,631.9,223.8,850.9,921.2,724.9,871.9,1
2352,235,1083.2,242.7,1237.5,743.8,1145.8,730.8,1
2352,237,562.5,212.8,756.8,861.6,655.8,811.5,1
2352,234,1873.3,275.5,1920.0,806.5,1896.7,806.5,0
2353,221,793.1,151.4,1100.2,963.3,919.9,905.8,1
2353,180,1099.3,232.8,1453.4,971.7,1303.2,909.5,1
2353,232,266.9,117.9,611.0,947.6,365.4,870.7,1
2353,225,632.1,221.2,852.5,918.6,727.8,873.2,1
2353,235,1083.6,242.6,1237.6,743.8,1143.9,730.6,1
2353,237,568.2,212.9,760.6,860.8,659.5,811.3,1
2353,234,1873.2,273.1,1920.0,806.5,1896.6,806.5,0
2354,221,794.9,151.4,1100.5,960.8,918.4,905.4,1
2354,180,1099.3,233.9,1449.2,971.2,1298.6,906.6,1
2354,232,279.9,118.0,622.8,946.7,372.2,872.2,1
2354,225,634.3,220.4,856.0,916.7,729.7,872.1,1
2354,235,1083.7,242.1,1237.5,743.8,1143.6,730.2,1
2354,237,572.2,211.9,763.0,860.4,660.4,810.9,1
2354,234,1873.2,273.1,1920.0,806.5,1896.6,806.5,0
2355,221,797.1,151.3,1100.4,956.3,918.2,903.3,1
2355,180,1098.8,235.2,1445.0,971.0,1295.6,907.4,1
2355,232,292.6,118.6,633.1,945.9,380.0,876.5,1
2355,225,639.4,220.2,862.3,912.6,733.2,869.5,1
2355,235,1084.1,242.1,1237.5,743.6,1143.3,729.8,1
2355,237,575.8,211.7,764.8,859.6,659.5,810.3,1
2355,234,1873.4,274.9,1919.9,806.0,1896.7,806.0,0
2356,221,798.0,151.2,1099.9,952.9,917.6,902.7,1
2356,180,1097.7,236.3,1440.2,970.2,1292.9,906.5,1
2356,232,301.6,119.6,639.1,945.0,388.1,886.3,1
2356,225,642.6,220.8,866.6,908.8,735.6,867.0,1
2356,235,1084.5,242.0,1237.6,743.3,1143.2,728.8,1
2356,237,578.3,211.7,765.5,859.3,658.2,810.1,1
2356,234,1873.5,274.5,1919.9,805.6,1896.7,805.6,0
2357,221,799.1,151.4,1100.2,951.6,919.1,898.6,1
2357,180,1096.5,237.2,1436.0,970.1,1290.3,906.3,1
2357,232,308.2,121.1,642.6,945.0,398.5,887.4,1
2357,225,646.1,222.3,871.1,906.1,739.1,861.8,1
2357,235,1084.7,241.7,1237.8,743.4,1142.3,729.1,1
2357,237,581.1,212.6,766.6,860.2,663.8,804.9,1
2357,234,1873.6,276.2,1919.8,805.0,1896.7,805.0,0
2358,221,798.5,152.9,1098.7,951.0,920.2,893.9,1
2358,180,1095.6,237.3,1432.7,970.3,1288.1,905.7,1
2358,232,312.7,122.9,644.6,946.5,404.6,885.5,1
2358,225,648.8,223.1,874.8,904.3,743.7,857.3,1
2358,235,1085.0,241.2,1237.9,743.2,1142.2,728.4,1
2358,237,583.9,213.0,767.4,859.6,660.9,803.0,1
2358,234,1873.9,276.3,1920.0,804.8,1896.9,804.8,0
2359,221,798.6,154.7,1098.3,951.3,919.8,890.9,1
2359,180,1094.8,237.5,1430.1,970.9,1283.9,903.4,1
2359,232,317.0,124.3,645.9,946.6,411.9,875.7,1
2359,225,653.0,222.7,879.6,902.8,747.6,852.6,1
2359,235,1085.3,241.4,1238.2,743.8,1142.9,729.0,1
2359,237,586.2,213.5,768.1,860.2,662.8,802.4,1
2359,234,1874.1,276.0,1920.0,804.7,1897.1,804.7,0
2360,221,799.7,155.7,1098.7,950.7,923.6,889.2,1
2360,180,1092.9,237.3,1426.2,969.7,1282.0,900.9,1
2360,232,320.9,125.9,646.6,946.1,418.4,873.9,1
2360,225,658.4,222.3,884.7,901.9,753.2,851.1,1
2360,235,1085.4,241.4,1238.1,743.7,1143.7,729.7,1
2360,237,588.1,213.6,768.1,858.6,663.6,800.2,1
2360,234,1874.2,278.1,1919.9,804.6,1897.1,804.6,0
2361,221,800.5,156.4,1099.0,950.4,923.9,886.6,1
2361,180,1090.9,236.9,1422.5,969.3,1278.7,898.6,1
2361,232,324.2,127.8,647.1,946.5,424.6,877.6,1
2361,225,664.6,221.4,890.0,902.3,756.3,849.4,1
2361,235,1085.7,241.6,1238.2,743.9,1144.1,729.8,1
2361,237,588.9,213.4,767.5,858.0,662.5,797.4,1
2361,234,1874.3,278.6,1919.9,804.8,1897.1,804.8,0
2362,221,801.6,157.2,1099.4,949.7,926.3,885.0,1
2362,180,1089.1,235.8,1419.3,968.2,1276.9,897.1,1
2362,232,326.9,128.8,647.0,946.5,429.8,874.9,1
2362,225,670.9,220.8,894.6,902.4,758.8,849.2,1
2362,235,1085.8,241.4,1238.1,743.2,1143.7,728.4,1
2362,237,589.6,213.1,767.1,857.7,655.1,795.5,1
2362,234,1874.7,279.8,1920.0,804.8,1897.3,804.8,0
2363,221,802.4,157.7,1099.7,948.9,931.3,888.2,1
2363,180,1089.5,234.9,1416.8,964.4,1276.8,894.6,1
2363,232,330.5,129.9,647.1,944.2,438.6,872.6,1
2363,225,678.9,219.1,900.1,902.5,763.2,853.4,1
2363,235,1085.9,241.5,1238.0,742.6,1144.4,730.1,1
2363,237,590.2,213.0,767.1,858.2,654.6,800.0,1
2363,234,1875.0,281.7,1920.0,804.5,1897.5,804.5,0
2364,221,803.6,157.6,1100.1,947.1,935.4,889.7,1
2364,180,1089.0,234.3,1413.4,960.9,1276.6,893.6,1
2364,232,334.1,128.7,648.0,942.3,443.2,871.5,1
2364,225,688.9,218.6,906.4,902.4,767.3,856.4,1
2364,235,1086.1,241.3,1238.0,742.0,1145.2,731.0,1
2364,237,591.0,212.5,767.2,858.3,656.0,800.3,1
2364,234,1875.3,284.1,1920.0,804.3,1897.7,804.3,0
2365,221,804.4,157.9,1100.3,946.0,939.6,890.1,1
2365,180,1085.0,234.0,1408.4,961.6,1277.9,892.1,1
2365,232,336.9,128.7,648.2,941.0,448.3,870.9,1
2365,225,698.0,218.4,910.7,901.6,772.4,856.8,1
2365,235,1085.8,241.1,1237.6,741.7,1146.1,731.8,1
2365,237,591.3,211.8,766.8,858.5,657.6,800.8,1
2365,234,1875.8,288.5,1920.0,803.7,1897.9,803.7,0
2366,221,805.3,158.1,1101.0,945.6,944.2,891.7,1
2366,180,1083.1,233.9,1404.5,960.6,1278.3,889.5,1
2366,232,339.6,129.1,648.3,940.0,452.7,870.1,1
2366,225,703.1,218.5,911.4,901.3,775.9,856.8,1
2366,235,1085.9,241.0,1237.4,740.8,1147.3,729.7,1
2366,237,591.1,211.0,766.6,860.3,657.0,803.1,1
2366,234,1875.9,288.1,1920.0,803.1,1898.0,803.1,0
2367,221,806.8,157.9,1102.1,944.8,948.9,893.2,1
2367,180,1081.6,234.2,1401.4,960.2,1278.6,888.6,1
2367,232,342.9,130.2,649.1,939.6,457.2,871.4,1
2367,225,706.7,219.4,910.7,900.2,777.6,855.2,1
2367,235,1084.7,240.5,1235.6,738.8,1144.4,725.5,1
2367,237,590.9,210.2,766.5,862.0,657.5,804.1,1
2367,234,1875.9,287.1,1920.0,803.0,1898.0,803.0,0
2368,221,808.0,158.2,1103.0,944.7,954.1,892.9,1
2368,180,1079.3,234.3,1398.1,961.5,1278.5,889.7,1
2368,232,346.5,131.1,650.2,939.2,459.2,872.5,1
2368,225,709.1,219.6,909.7,899.5,779.9,853.9,1
2368,235,1083.8,240.2,1234.1,737.7,1144.9,724.4,1
2368,237,590.4,209.4,766.0,863.9,657.5,805.7,1
2368,234,1876.1,287.5,1920.0,802.7,1898.0,802.7,0
2369,221,809.1,158.5,1103.9,944.5,960.0,893.0,1
2369,180,1077.6,234.7,1394.9,961.7,1278.7,889.0,1
2369,232,350.2,131.8,651.6,938.3,461.9,872.9,1
2369,225,711.3,219.1,909.1,899.0,780.8,853.5,1
2369,235,1083.1,239.8,1232.9,736.7,1145.0,723.1,1
2369,237,589.4,208.6,765.1,864.8,658.3,806.0,1
2369,234,1876.2,288.4,1919.9,802.6,1898.1,802.6,0
2370,221,810.9,157.4,1105.6,943.1,964.5,890.9,1
2370,180,1076.5,234.9,1392.2,961.3,1277.6,887.2,1
2370,232,353.8,133.0,652.9,937.3,462.5,874.0,1
2370,225,713.3,218.5,908.5,898.0,781.7,851.8,1
2370,235,1082.6,239.8,1231.8,735.7,1146.5,721.4,1
2370,237,589.2,208.2,764.7,864.8,659.4,805.2,1
2370,234,1876.3,289.3,1919.9,802.4,1898.1,802.4,0
2371,221,814.5,156.5,1108.5,940.2,970.4,887.9,1
2371,180,1074.6,234.8,1388.6,960.1,1276.4,885.9,1
2371,232,357.5,134.2,654.7,937.1,463.2,875.1,1
2371,225,715.0,217.7,908.0,897.3,782.8,851.0,1
2371,235,1080.2,239.4,1228.6,735.1,1147.2,721.6,1
2371,237,589.1,207.5,764.7,864.6,661.3,803.9,1
2371,234,1876.3,285.5,1920.0,802.0,1898.2,802.0,0
2372,221,818.9,156.5,1112.2,938.6,973.7,886.5,1
2372,180,1074.2,234.6,1384.7,955.1,1271.8,877.8,1
2372,232,361.7,135.2,657.1,936.7,465.2,873.7,1
2372,225,716.7,216.9,908.0,897.2,783.5,852.1,1
2372,235,1078.0,240.1,1225.2,734.5,1147.1,720.5,1
2372,237,589.1,207.1,764.8,865.0,660.7,804.8,1
2372,234,1876.4,284.1,1920.0,801.7,1898.2,801.7,0
2373,221,823.0,156.8,1115.3,937.0,975.2,883.2,1
2373,180,1074.7,234.5,1381.5,949.6,1266.7,872.5,1
2373,232,365.3,136.2,658.9,935.8,466.5,872.3,1
2373,225,719.0,216.0,908.7,897.3,783.4,850.0,1
2373,235,1076.8,240.5,1223.0,734.2,1146.1,721.2,1
2373,237,588.8,207.0,764.7,865.8,660.0,806.0,1
2373,234,1876.5,282.4,1920.0,801.1,1898.3,801.1,0
2373,239,10.0,146.6,67.8,972.8,38.9,972.8,0
2374,221,826.9,157.0,1118.0,935.3,977.3,881.2,1
2374,180,1074.0,234.7,1377.1,945.0,1261.4,868.8,1
2374,232,369.3,136.7,661.3,935.9,468.3,872.6,1
2374,225,721.9,213.7,910.6,897.9,784.7,850.3,1
2374,235,1075.1,240.5,1220.4,733.5,1148.9,721.8,1
2374,237,583.8,205.4,760.6,863.6,658.6,807.9,1
2374,234,1876.8,284.6,1920.0,800.4,1898.4,800.4,0
2374,239,21.0,159.3,78.1,962.0,49.5,962.0,0
2375,221,830.8,157.2,1120.5,933.2,977.0,879.7,1
2375,180,1071.7,235.1,1369.7,933.7,1253.6,867.8,1
2375,232,372.3,137.1,662.3,934.4,469.7,869.9,1
2375,225,724.7,213.6,911.8,897.5,785.4,850.1,1
2375,235,1073.1,240.1,1218.0,733.1,1147.8,722.2,1
2375,237,579.3,204.2,757.1,862.2,657.5,807.5,1
2375,234,1877.2,286.7,1920.0,799.3,1898.6,799.3,0
2375,239,31.1,179.8,91.1,997.4,61.1,997.4,0
2376,221,834.0,157.8,1122.8,932.7,974.7,879.8,1
2376,180,1071.4,234.6,1367.2,928.5,1249.1,868.4,1
2376,232,374.9,137.0,663.2,933.3,470.6,869.0,1
2376,225,727.9,213.7,913.9,897.3,785.8,850.9,1
2376,235,1072.6,239.7,1216.7,731.6,1148.6,720.3,1
2376,237,576.7,203.1,755.7,860.8,657.9,806.6,1
2376,234,1877.0,281.5,1920.0,799.3,1898.5,799.3,0
2376,239,35.9,61.2,105.9,979.2,70.9,979.2,0
2377,221,836.8,158.1,1125.2,933.6,971.3,881.3,1
2377,180,1070.4,233.7,1365.3,926.3,1239.7,869.3,1
2377,232,376.7,137.7,662.8,930.8,472.2,866.9,1
2377,225,730.3,213.8,915.7,897.0,785.6,850.1,1
2377,235,1072.5,239.7,1215.6,730.7,1147.6,718.8,1
2377,237,574.9,202.5,755.1,860.1,656.1,808.2,1
2377,234,1876.8,277.3,1920.0,799.2,1898.4,799.2,0
2377,239,42.1,20.4,120.2,992.6,81.2,992.6,0
2378,221,840.6,157.6,1129.2,934.8,971.3,882.5,1
2378,180,1070.2,233.0,1365.1,927.8,1230.2,872.4,1
2378,232,378.4,139.0,662.0,928.3,477.6,863.6,1
2378,225,731.4,213.7,916.4,897.0,785.1,849.9,1
2378,235,1072.8,238.7,1215.8,732.8,1144.2,721.8,1
2378,237,571.9,201.5,754.1,861.2,653.5,809.8,1
2378,234,1876.7,276.6,1920.0,798.9,1898.3,798.9,0
